obj_id|image_file|commons_link
19406|2345.tif|https://commons.wikimedia.org/wiki/File:Mrs_Th_Petersen,_née_Roepstorff_(Christen_Købke)_-_Nationalmuseum_-_19406.tif
19407|2346.tif|https://commons.wikimedia.org/wiki/File:King_Gustav_III_of_Sweden_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_19407.tif
19410|2349.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Fruit_and_a_Monkey_eating_Grapes_(Adriaen_van_Utrecht)_-_Nationalmuseum_-_19410.tif
19411|2350.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Fruit_and_a_Nautilus_Goblet_(Nicolaes_van_Gelder)_-_Nationalmuseum_-_19411.tif
19414|2353.tif|https://commons.wikimedia.org/wiki/File:Bacchus_and_Ariadne_(Nicolas_Bertin)_-_Nationalmuseum_-_19414.tif
19418|2357.tif|https://commons.wikimedia.org/wiki/File:Venus_and_Cupid_-_Nationalmuseum_-_19418.tif
19423|2362.tif|https://commons.wikimedia.org/wiki/File:Hawk_and_Black-Game_(Bruno_Liljefors)_-_Nationalmuseum_-_19423.tif
19426|2365.tif|https://commons.wikimedia.org/wiki/File:From_Nordland_(Peder_Balke)_-_Nationalmuseum_-_19426.tif
19427|2366.tif|https://commons.wikimedia.org/wiki/File:The_Penitent_St_Jerome_(Jacopo_del_Sellaio)_-_Nationalmuseum_-_19427.tif
19428|2367.tif|https://commons.wikimedia.org/wiki/File:Baroness_de_Neubourg-Cromière_(Alexander_Roslin)_-_Nationalmuseum_-_19428.tif
19434|2373.tif|https://commons.wikimedia.org/wiki/File:The_New_Pipe_(August_Jernberg)_-_Nationalmuseum_-_19434.tif
19438|2377.tif|https://commons.wikimedia.org/wiki/File:My_Late_Wife_(Carl_Larsson)_-_Nationalmuseum_-_19438.tif
19439|2378.tif|https://commons.wikimedia.org/wiki/File:My_Late_Husband_(Carl_Larsson)_-_Nationalmuseum_-_19439.tif
19444|2383.tif|https://commons.wikimedia.org/wiki/File:The_Blast_(Camille_Jean_Baptiste_Corot)_-_Nationalmuseum_-_19444.tif
19448|2387.tif|https://commons.wikimedia.org/wiki/File:Beata_Bendix,_née_van_Reis_(Carl_Peter_Mazer)_-_Nationalmuseum_-_19448.tif
19449|2388.tif|https://commons.wikimedia.org/wiki/File:Count_Carl_Gustaf_Tessin_(Louis_Tocqué)_-_Nationalmuseum_-_19449.tif
19455|2394.tif|https://commons.wikimedia.org/wiki/File:From_Collin's_Garden_in_Copenhagen_(Jørgen_Roed)_-_Nationalmuseum_-_19455.tif
19456|2395.tif|https://commons.wikimedia.org/wiki/File:The_Artist's_Wife_(Karl_Nordström)_-_Nationalmuseum_-_19456.tif
19457|2396.tif|https://commons.wikimedia.org/wiki/File:Jumping_Dog_(Carl_Wilhelmson)_-_Nationalmuseum_-_19457.tif
19459|2398.tif|https://commons.wikimedia.org/wiki/File:Spanish_Smiths_(Ernst_Josephson)_-_Nationalmuseum_-_19459.tif
19464|2403.tif|https://commons.wikimedia.org/wiki/File:Gustavian_Style_Interior_with_Cardplayers_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_19464.tif
19465|2404.tif|https://commons.wikimedia.org/wiki/File:Gustavian_Style_Interior_with_a_Musical_Party_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_19465.tif
19468|2407.tif|https://commons.wikimedia.org/wiki/File:A_Young_Shepard_with_his_Flock_(Carl_Trägårdh)_-_Nationalmuseum_-_19468.tif
19471|2410.tif|https://commons.wikimedia.org/wiki/File:Rococo_._Study_(Ludwig_von_Hagn)_-_Nationalmuseum_-_19471.tif
19484|2423.tif|https://commons.wikimedia.org/wiki/File:Swedish_Foxhound_and_Fox_(Bruno_Liljefors)_-_Nationalmuseum_-_19484.tif
19486|2425.tif|https://commons.wikimedia.org/wiki/File:La_Grenouillère_(Auguste_Renoir)_-_Nationalmuseum_-_19486.tif
19489|2428.tif|https://commons.wikimedia.org/wiki/File:Midsummer_Dance_at_Rättvik_(Kilian_Zoll)_-_Nationalmuseum_-_19489.tif
19492|2431.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_with_the_Infant_St_John_and_Angels_(Lorenzo_di_Credi)_-_Nationalmuseum_-_19492.tif
19493|2432.tif|https://commons.wikimedia.org/wiki/File:Empress_Joséphine_of_France_(Jean-Baptiste_Regnault)_-_Nationalmuseum_-_19493.tif
19494|2433.tif|https://commons.wikimedia.org/wiki/File:The_Duke_of_Chartres,_later_Duke_of_Orléans_(Alexander_Roslin)_-_Nationalmuseum_-_19494.tif
19495|2434.tif|https://commons.wikimedia.org/wiki/File:The_King_Drinking_(François_Eisen)_-_Nationalmuseum_-_19495.tif
19496|2435.tif|https://commons.wikimedia.org/wiki/File:The_Nymf_Callisto_(Jean-Baptiste_Greuze)_-_Nationalmuseum_-_19496.tif
19497|2436.tif|https://commons.wikimedia.org/wiki/File:Valkyrie_and_a_Dying_Hero_(Hans_Makart)_-_Nationalmuseum_-_19497.tif
19499|2438.tif|https://commons.wikimedia.org/wiki/File:The_Cudgelled_and_Contented_Cuckold_(Jean-Baptiste_Pater)_-_Nationalmuseum_-_19499.tif
19511|2450.tif|https://commons.wikimedia.org/wiki/File:A_Poem_(Gustaf_Lagerström)_-_Nationalmuseum_-_19511.tif
19512|2451.tif|https://commons.wikimedia.org/wiki/File:King_Gustav_Vasa_of_Sweden_Addressing_Men_from_Dalarna_in_Mora_(Johan_Gustaf_Sandberg)_-_Nationalmuseum_-_19512.tif
19513|2452.tif|https://commons.wikimedia.org/wiki/File:At_the_Embroidery-Frame_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_19513.tif
19514|2453.tif|https://commons.wikimedia.org/wiki/File:The_Wool_Winder_(Pehr_Hilleström_d.ä.)_-_Nationalmuseum_-_19514.tif
19516|2455.tif|https://commons.wikimedia.org/wiki/File:View_of_Stockholm_Palace_from_the_Skeppsholm_Bridge_(Elias_Martin)_-_Nationalmuseum_-_19516.tif
19517|2456.tif|https://commons.wikimedia.org/wiki/File:Idyll_(Carl_Larsson)_-_Nationalmuseum_-_19517.tif
19518|2457.tif|https://commons.wikimedia.org/wiki/File:A_Country_Cobbler_(Harriet_Backer)_-_Nationalmuseum_-_19518.tif
19520|2459.tif|https://commons.wikimedia.org/wiki/File:Spring_Landscape_(Victor_Forssell)_-_Nationalmuseum_-_19520.tif
19523|2462.tif|https://commons.wikimedia.org/wiki/File:The_Artist,_Julia_Beck_(Richard_Bergh)_-_Nationalmuseum_-_19523.tif
19529|2468.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Red-bearded_Man_-_Nationalmuseum_-_19529.tif
19544|2483.tif|https://commons.wikimedia.org/wiki/File:Countryside_near_Grez-sur-Loing_(Carl_Trägårdh)_-_Nationalmuseum_-_19544.tif
19552|2491.tif|https://commons.wikimedia.org/wiki/File:Bertel_Thorvaldsen,_the_Danish_Sculptor_(Christoffer_Wilhelm_Eckersberg)_-_Nationalmuseum_-_19552.tif
19555|2494.tif|https://commons.wikimedia.org/wiki/File:St_Jerome_(Cesare_Bernazzano_&_Cesare_da_Sesto)_-_Nationalmuseum_-_19555.tif
19571|2510.tif|https://commons.wikimedia.org/wiki/File:The_Entrance_to_M._Dubuisson's_Villa_at_Brunoy_(Camille_Jean_Baptiste_Corot)_-_Nationalmuseum_-_19571.tif
19573|2512.tif|https://commons.wikimedia.org/wiki/File:The_Birdmarket,_Amsterdam_(Emanuel_de_Witte)_-_Nationalmuseum_-_19573.tif
19580|2519.tif|https://commons.wikimedia.org/wiki/File:Hazy_Weather_by_the_Sea_(August_Hagborg)_-_Nationalmuseum_-_19580.tif
19582|2521.tif|https://commons.wikimedia.org/wiki/File:In_the_Drawing-room_at_Haiko_(Albert_Edelfelt)_-_Nationalmuseum_-_19582.tif
19600|2539.tif|https://commons.wikimedia.org/wiki/File:French_Village_Street_with_Horses_(Nils_Kreuger)_-_Nationalmuseum_-_19600.tif
19604|2543.tif|https://commons.wikimedia.org/wiki/File:Jo,_the_Beautiful_Irish_Girl_(Gustave_Courbet)_-_Nationalmuseum_-_19604.tif
19606|2545.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Plaster_Cupid_(Paul_Cézanne)_-_Nationalmuseum_-_19606.tif
19607|2546.tif|https://commons.wikimedia.org/wiki/File:Open-Air_Painter._Winter-Motif_from_Åsögatan_145,_Stockholm_(Carl_Larsson)_-_Nationalmuseum_-_19607.tif
19616|2555.tif|https://commons.wikimedia.org/wiki/File:Landscape_with_Stream_(Ernst_Josephson)_-_Nationalmuseum_-_19616.tif
19617|2556-sk.tif|https://commons.wikimedia.org/wiki/File:French_Landscape_(Nils_Kreuger)_-_Nationalmuseum_-_19617.tif
19619|2558.tif|https://commons.wikimedia.org/wiki/File:St_Peter_-_Nationalmuseum_-_19619.tif
19620|2559.tif|https://commons.wikimedia.org/wiki/File:Christ_crowned_with_Thorns_-_Nationalmuseum_-_19620.tif
19621|2560.tif|https://commons.wikimedia.org/wiki/File:Mater_Dolorosa_-_Nationalmuseum_-_19621.tif
19622|2561.tif|https://commons.wikimedia.org/wiki/File:St_John_Mourning_-_Nationalmuseum_-_19622.tif
19623|2562.tif|https://commons.wikimedia.org/wiki/File:St_Barbara_-_Nationalmuseum_-_19623.tif
19624|2563.tif|https://commons.wikimedia.org/wiki/File:St_Lucia_-_Nationalmuseum_-_19624.tif
19627|2566.tif|https://commons.wikimedia.org/wiki/File:Still_Life_with_Crab_and_Fruit_-_Nationalmuseum_-_19627.tif
19632|2571.tif|https://commons.wikimedia.org/wiki/File:Queen_Christina_-_Nationalmuseum_-_19632.tif
19664|2603.tif|https://commons.wikimedia.org/wiki/File:Horse_and_Rider_(Nils_Forsberg)_-_Nationalmuseum_-_19664.tif
19672|2611.tif|https://commons.wikimedia.org/wiki/File:Lake_St._Cucuphat_(Julia_Beck)_-_Nationalmuseum_-_19672.tif
19679|2618.tif|https://commons.wikimedia.org/wiki/File:The_Last_Ray_of_Sunshine_(Julia_Beck)_-_Nationalmuseum_-_19679.tif
19693|2632.tif|https://commons.wikimedia.org/wiki/File:The_Coronation_of_the_Virgin_(Carlo_da_Camerino)_-_Nationalmuseum_-_19693.tif
19696|2636.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_(Francesco_Napoletano)_-_Nationalmuseum_-_19696.tif
19699|2639.tif|https://commons.wikimedia.org/wiki/File:View_from_Düsseldorf_(August_Jernberg)_-_Nationalmuseum_-_19699.tif
19701|2641.tif|https://commons.wikimedia.org/wiki/File:Ernestine-Frédérique,_Princesse_de_Croy_(Élisabeth_Louise_Vigée-Lebrun)_-_Nationalmuseum_-_19701.tif
19702|2642.tif|https://commons.wikimedia.org/wiki/File:King_Charles_X_Gustavus_(Sébastien_Bourdon)_-_Nationalmuseum_-_19702.tif
19703|2643.tif|https://commons.wikimedia.org/wiki/File:Apotheosis_(Ivar_Arosenius)_-_Nationalmuseum_-_19703.tif
19704|2644.tif|https://commons.wikimedia.org/wiki/File:The_Girl_at_the_Door._Interior_of_the_Artist's_home,_Älvängen_(Ivar_Arosenius)_-_Nationalmuseum_-_19704.tif
19713|2653.tif|https://commons.wikimedia.org/wiki/File:Lady_Writing_a_Letter_(Albert_Edelfelt)_-_Nationalmuseum_-_19713.tif
19714|2654.tif|https://commons.wikimedia.org/wiki/File:Count_Gustaf_Mauritz_Armfelt_in_Florence_(Louis_Gauffier)_-_Nationalmuseum_-_19714.tif
19721|2661.tif|https://commons.wikimedia.org/wiki/File:A_Merry_Company_(Jan_Massys)_-_Nationalmuseum_-_19721.tif
19724|2664.tif|https://commons.wikimedia.org/wiki/File:Autumn_(Alfred_Wahlberg)_-_Nationalmuseum_-_19724.tif
19726|2666.tif|https://commons.wikimedia.org/wiki/File:Curious_(Alfred_Stevens)_-_Nationalmuseum_-_19726.tif
19727|2667.tif|https://commons.wikimedia.org/wiki/File:Mr_Frans_R._Heiss_(Anders_Zorn)_-_Nationalmuseum_-_19727.tif
19728|2668.tif|https://commons.wikimedia.org/wiki/File:Mrs_Veronica_Heiss_(Anders_Zorn)_-_Nationalmuseum_-_19728.tif
19729|2669.tif|https://commons.wikimedia.org/wiki/File:Bacchus-Apollo_(Nicolas_Poussin)_-_Nationalmuseum_-_19729.tif
19737|2677.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Lady_(David_Richter_d.y.)_-_Nationalmuseum_-_19737.tif
19738|2678.tif|https://commons.wikimedia.org/wiki/File:St_Benedict_and_Bishop_Donatus_(Gherardo_Starnina)_-_Nationalmuseum_-_19738.tif
19743|2683.tif|https://commons.wikimedia.org/wiki/File:The_Lictors_Returning_to_Brutus_the_Bodies_of_his_Sons._Study_(Jacques_Louis_David)_-_Nationalmuseum_-_19743.tif
19745|2685.tif|https://commons.wikimedia.org/wiki/File:Michael_Ancher_Painting_on_the_Shore_(Anna_Ancher)_-_Nationalmuseum_-_19745.tif
19747|2687.tif|https://commons.wikimedia.org/wiki/File:Blind_Christian._Study_(Michael_Ancher)_-_Nationalmuseum_-_19747.tif
19749|2689.tif|https://commons.wikimedia.org/wiki/File:Kitchen,_with_the_artist's_Wife_(Viggo_Johansen)_-_Nationalmuseum_-_19749.tif
19750|2690.tif|https://commons.wikimedia.org/wiki/File:Sunlight_in_the_Dining-room_(Viggo_Johansen)_-_Nationalmuseum_-_19750.tif
19753|2693.tif|https://commons.wikimedia.org/wiki/File:Flax-beating_at_Tidsvilde,_Själland_(Julius_Paulsen)_-_Nationalmuseum_-_19753.tif
19755|2695.tif|https://commons.wikimedia.org/wiki/File:Cows_on_Saltholm_(Theodor_Philipsen)_-_Nationalmuseum_-_19755.tif
19757|2697.tif|https://commons.wikimedia.org/wiki/File:View_of_Kastellet_,_Copenhagen_(Johan_Rohde)_-_Nationalmuseum_-_19757.tif
19760|2700.tif|https://commons.wikimedia.org/wiki/File:Love-making_in_the_evening_(Fritz_Syberg)_-_Nationalmuseum_-_19760.tif
19763|2703.tif|https://commons.wikimedia.org/wiki/File:St_Sebastian_(Pietro_Perugino)_-_Nationalmuseum_-_19763.tif
19764|2704.tif|https://commons.wikimedia.org/wiki/File:Peder_Sunnanväder's_and_Mäster_Knut's_Ignominious_Entry_into_Sthlm_1526_(Carl_Gustaf_Hellqvist)_-_Nationalmuseum_-_19764.tif
19766|2707-fram.tif|https://commons.wikimedia.org/wiki/File:Hilmer_Forsberg,_Bank_Director_(Nils_Forsberg)_-_Nationalmuseum_-_19766.tif
19779|2720.tif|https://commons.wikimedia.org/wiki/File:Two_Fishermen._Study_(Michael_Ancher)_-_Nationalmuseum_-_19779.tif
19781|2722.tif|https://commons.wikimedia.org/wiki/File:Coastal_Landscape_(August_Strindberg)_-_Nationalmuseum_-_19781.tif
19803|2744.tif|https://commons.wikimedia.org/wiki/File:Mrs_Françoise_Leijoncrona_(Michael_Dahl_d.ä.)_-_Nationalmuseum_-_19803.tif
19806|2747.tif|https://commons.wikimedia.org/wiki/File:The_Verger's_Collection_(Anders_Gustaf_Koskull)_-_Nationalmuseum_-_19806.tif
19809|2750.tif|https://commons.wikimedia.org/wiki/File:Carl_Alexander_von_Ungern-Sternberg,_Swedish_Envoy_in_Copenhagen_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_19809.tif
19811|2752.tif|https://commons.wikimedia.org/wiki/File:Rocky_Landscape_with_Waterfall_(Marcus_Larson)_-_Nationalmuseum_-_19811.tif
19815|2757.tif|https://commons.wikimedia.org/wiki/File:Selfportrait_(Martin_van_Meytens_d.y.)_-_Nationalmuseum_-_19815.tif
19825|2770.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Lady_as_Pomona_(Jean_Ranc)_-_Nationalmuseum_-_19825.tif
19827|2772-ram.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Child_-_Nationalmuseum_-_19827.tif
19829|2774.tif|https://commons.wikimedia.org/wiki/File:The_Rest_on_the_Flight_into_Egypt_(Jean-Honoré_Fragonard)_-_Nationalmuseum_-_19829.tif
19830|2775.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Lady_-_Nationalmuseum_-_19830.tif
19831|2776.tif|https://commons.wikimedia.org/wiki/File:The_Happy_Family_(Jean-Louis_Demarne)_-_Nationalmuseum_-_19831.tif
19832|2777.tif|https://commons.wikimedia.org/wiki/File:The_Top_(Jean-Louis_Demarne)_-_Nationalmuseum_-_19832.tif
19833|2778.tif|https://commons.wikimedia.org/wiki/File:Ennery_near_Auvers_(Camille_Jean_Baptiste_Corot)_-_Nationalmuseum_-_19833.tif
19838|2783.tif|https://commons.wikimedia.org/wiki/File:The_Pearl-necklace_(Charles_Chaplin)_-_Nationalmuseum_-_19838.tif
19839|2784.tif|https://commons.wikimedia.org/wiki/File:The_Virgin_praying_(Sassoferrato_(eg._Giovanni_Battista_Salvi))_-_Nationalmuseum_-_19839.tif
19840|2785.tif|https://commons.wikimedia.org/wiki/File:The_Holy_Family_(Jan_van_den_Hoecke)_-_Nationalmuseum_-_19840.tif
19842|2787.tif|https://commons.wikimedia.org/wiki/File:Family_Portrait_(Johannes_Mijtens)_-_Nationalmuseum_-_19842.tif
19845|2790.tif|https://commons.wikimedia.org/wiki/File:St_Rosa_of_Lima_-_Nationalmuseum_-_19845.tif
19846|2791.tif|https://commons.wikimedia.org/wiki/File:Low_Water_(Frits_Thaulow)_-_Nationalmuseum_-_19846.tif
19849|2794.tif|https://commons.wikimedia.org/wiki/File:View_of_the_Park_of_Méréville_(Hubert_Robert)_-_Nationalmuseum_-_19849.tif
19850|2795.tif|https://commons.wikimedia.org/wiki/File:Draughtsman_Drawing_the_Wooden_Bridge_in_the_Park_of_Méréville_(Hubert_Robert)_-_Nationalmuseum_-_19850.tif
19851|2796.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_with_St_Andrew_and_St_Lawrence_(Niccolò_Rondinelli)_-_Nationalmuseum_-_19851.tif
19852|2797.tif|https://commons.wikimedia.org/wiki/File:Lady_in_Mourning_(Hildegard_Thorell)_-_Nationalmuseum_-_19852.tif
19865|2810.tif|https://commons.wikimedia.org/wiki/File:Hildegard_Thorell,_the_Artist_(Bertha_Wegmann)_-_Nationalmuseum_-_19865.tif
19867|2812.tif|https://commons.wikimedia.org/wiki/File:Hay-Cocks_by_Moonlight_(Julia_Beck)_-_Nationalmuseum_-_19867.tif
19881|2826.tif|https://commons.wikimedia.org/wiki/File:Bertha_Wegmann_målar_porträtt_(Jeanna_Bauck)_-_Nationalmuseum_-_19881.tif
19883|2828.tif|https://commons.wikimedia.org/wiki/File:Porträtt_av_målarinnan_Jeanna_Bauck_(Bertha_Wegmann)_-_Nationalmuseum_-_19883.tif
19884|2829.tif|https://commons.wikimedia.org/wiki/File:Selfportrait_(Bertha_Wegmann)_-_Nationalmuseum_-_19884.tif
19885|2830.tif|https://commons.wikimedia.org/wiki/File:In_the_Village_School_(Oscar_Björck)_-_Nationalmuseum_-_19885.tif
19904|2849.tif|https://commons.wikimedia.org/wiki/File:St_Julianus_Murdering_his_Parents_(Aretino_Spinello)_-_Nationalmuseum_-_19904.tif
19905|2850.tif|https://commons.wikimedia.org/wiki/File:Mrs_Charlotta_Pilo,_née_Desmarées_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_19905.tif
19906|2851.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Man_in_a_Furlined_Coat_-_Nationalmuseum_-_19906.tif
19912|2857.tif|https://commons.wikimedia.org/wiki/File:Portrait_of_a_Lady_(Ulrica_Fredrica_Pasch)_-_Nationalmuseum_-_19912.tif
19918|2864.tif|https://commons.wikimedia.org/wiki/File:Juliane_Marie,_Queen_of_Denmark_(Carl_Gustav_Pilo)_-_Nationalmuseum_-_19918.tif
19920|2866.tif|https://commons.wikimedia.org/wiki/File:The_Castle_of_Heidelberg_(Carl_Dahl)_-_Nationalmuseum_-_19920.tif
19921|2867.tif|https://commons.wikimedia.org/wiki/File:Norwegian_Landscape_(Johan_Christian_Dahl)_-_Nationalmuseum_-_19921.tif
19922|2868.tif|https://commons.wikimedia.org/wiki/File:Madonna_and_Child_(Mästaren_till_Navita_di_Castello)_-_Nationalmuseum_-_19922.tif
19926|2872.tif|https://commons.wikimedia.org/wiki/File:Paris_in_the_Spring_(Gerda_Roosval-Kallstenius)_-_Nationalmuseum_-_19926.tif
19928|2874.tif|https://commons.wikimedia.org/wiki/File:Waterfall,_Porjus_(Helmer_Osslund)_-_Nationalmuseum_-_19928.tif
19937|2883.tif|https://commons.wikimedia.org/wiki/File:The_Holy_Family_(Michael_Dahl_d.ä.)_-_Nationalmuseum_-_19937.tif
19947|2893.tif|https://commons.wikimedia.org/wiki/File:A_Winter_Scene._Motif_from_Southern_Stockholm_(Axel_Lindman)_-_Nationalmuseum_-_19947.tif
19956|2902.tif|https://commons.wikimedia.org/wiki/File:King_Heimer_and_Aslög_(August_Malmström)_-_Nationalmuseum_-_19956.tif
19965|2911.tif|https://commons.wikimedia.org/wiki/File:Wild_Cat_(Rosa_Bonheur)_-_Nationalmuseum_-_19965.tif
19967|2913.tif|https://commons.wikimedia.org/wiki/File:Landscape_from_Tröndelagen_(Kung_Karl_XV)_-_Nationalmuseum_-_19967.tif
19978|2924.tif|https://commons.wikimedia.org/wiki/File:View_of_Meissen.Study_(Johan_Christian_Dahl)_-_Nationalmuseum_-_19978.tif
19980|2926.tif|https://commons.wikimedia.org/wiki/File:Princess_Caroline_Amalie_Sketching_in_Naples._Study_(Johan_Christian_Dahl)_-_Nationalmuseum_-_19980.tif
19981|2927.tif|https://commons.wikimedia.org/wiki/File:Norwegian_Mountain_Landscape_(Johan_Christian_Dahl)_-_Nationalmuseum_-_19981.tif
19982|2928.tif|https://commons.wikimedia.org/wiki/File:Card_Players_(Alexander_Lauréus)_-_Nationalmuseum_-_19982.tif
19994|2940.tif|https://commons.wikimedia.org/wiki/File:Pope_House_at_Twickenham_(Elias_Martin)_-_Nationalmuseum_-_19994.tif
20005|2951-01.tif|https://commons.wikimedia.org/wiki/File:Shrine_with_the_Crucifixion,_Saints_and_Angels_(Taddeo_Gaddi)_-_Nationalmuseum_-_20005.tif
20006|2952.tif|https://commons.wikimedia.org/wiki/File:The_Artist's_Fiancée_(Karl_Nordström)_-_Nationalmuseum_-_20006.tif
20011|2957.tif|https://commons.wikimedia.org/wiki/File:The_River_Ångermanälven_(Helmer_Osslund)_-_Nationalmuseum_-_20011.tif
20046|2992.tif|https://commons.wikimedia.org/wiki/File:Three_Sheep._Study_(Kilian_Zoll)_-_Nationalmuseum_-_20046.tif
20047|2993.tif|https://commons.wikimedia.org/wiki/File:A_Girl's_Head_II_(Olof_Sager-Nelson)_-_Nationalmuseum_-_20047.tif
20059|3005.tif|https://commons.wikimedia.org/wiki/File:The_Dowager_Queen_Lovisa_Ulrika_of_Sweden_(Lorens_Pasch_d.y.)_-_Nationalmuseum_-_20059.tif
20078|3024.tif|https://commons.wikimedia.org/wiki/File:Plain_with_a_Working_Farmer_(Károly_Kotasz)_-_Nationalmuseum_-_20078.tif
20089|3035.tif|https://commons.wikimedia.org/wiki/File:The_Demoiselles_Charlotte_Jeanette_and_Anne_Sofie_Laurent_(Per_Krafft_d.y.)_-_Nationalmuseum_-_20089.tif
20090|3036.tif|https://commons.wikimedia.org/wiki/File:Studio_Interior_(Lotten_Rönquist)_-_Nationalmuseum_-_20090.tif
20095|3041.tif|https://commons.wikimedia.org/wiki/File:Hildegard_and_Alfhild_Tamm_Children_(Hildegard_Thorell)_-_Nationalmuseum_-_20095.tif
20117|3063.tif|https://commons.wikimedia.org/wiki/File:A_Communard_(Nils_Forsberg)_-_Nationalmuseum_-_20117.tif
20131|3077.tif|https://commons.wikimedia.org/wiki/File:St_Peter_and_St_Paul_(El_Greco)_-_Nationalmuseum_-_20131.tif
20136|3082.tif|https://commons.wikimedia.org/wiki/File:Läckö_Castle_(Carl_Johan_Fahlcrantz)_-_Nationalmuseum_-_20136.tif
20138|3084.tif|https://commons.wikimedia.org/wiki/File:Summer_Landscape_(Edvard_Bergh)_-_Nationalmuseum_-_20138.tif
20150|3096-ram.tif|https://commons.wikimedia.org/wiki/File:Winter_Scene_from_the_Present_Foreign_Office,_Stockholm_(Carl_Stefan_Bennet)_-_Nationalmuseum_-_20150.tif
20163|3110.tif|https://commons.wikimedia.org/wiki/File:Moonlight_Landscape_(Giovanni_Francesco_Barbieri_Guercino)_-_Nationalmuseum_-_20163.tif
20172|3119.tif|https://commons.wikimedia.org/wiki/File:Gräsgård_Church_(Per_Ekström)_-_Nationalmuseum_-_20172.tif
20173|3120.tif|https://commons.wikimedia.org/wiki/File:Mrs_Hanna_Marcus_(Ernst_Josephson)_-_Nationalmuseum_-_20173.tif
20174|3121.tif|https://commons.wikimedia.org/wiki/File:Girl_in_Blue_(Ernst_Josephson)_-_Nationalmuseum_-_20174.tif
20175|3122.tif|https://commons.wikimedia.org/wiki/File:Study_for_Modern_Art_(Carl_Larsson)_-_Nationalmuseum_-_20175.tif
